Talk ID,Date,Time,Origin,Contact ID,Contact Name,Lead ID,Responsible User Name,Chat ID,Status,Duration (sec),First Message Time,First Response Duration (sec)
25208,2025-07-20,20:05:31,Instagram Business,15186528,Contact_8034c43d,L_0cad6713,,Chat_0cebf16c,in_work,,,
25207,2025-07-20,20:05:13,WhatsApp (CRM),15186510,Contact_391eb1ae,L_2a91be51,,Chat_a22c5f04,in_work,,,
25206,2025-07-20,20:04:59,WhatsApp (CRM),15186482,Contact_8a1d5fff,L_ad2b8fe5,,Chat_9e146a53,in_work,,,
25205,2025-07-20,20:04:58,Instagram Business,15186476,Contact_930b46af,L_7bd80150,,Chat_e9c28181,in_work,,,
25204,2025-07-20,20:04:42,WhatsApp (CRM),15186434,Contact_88efd5d4,L_7ca5edc5,,Chat_d5951ba9,in_work,,,
25203,2025-07-20,20:04:40,Instagram Business,15186428,Contact_73aa5452,L_3d466f5e,,Chat_4686756f,in_work,,,
25202,2025-07-20,20:03:59,WhatsApp (CRM),15186354,Contact_fdb1d14d,L_012c986e,,Chat_bbe1c1a7,in_work,,,
25201,2025-07-20,20:03:51,WhatsApp (CRM),15186338,Contact_869b9781,L_52620a85,,Chat_50ab0a1c,in_work,,,
25200,2025-07-20,20:03:41,WhatsApp (CRM),15186318,Contact_eef253f4,L_35288bd6,,Chat_3dba3fdc,in_work,,,
25199,2025-07-20,20:03:34,WhatsApp (CRM),15186272,Contact_98b5a335,L_1578ad55,User 8,Chat_86c06fb5,in_work,,,
25198,2025-07-20,20:03:32,WhatsApp (CRM),15186300,Contact_14345bca,L_35a90654,,Chat_8f22e7d2,in_work,,,
25197,2025-07-20,20:03:29,WhatsApp (CRM),15186284,Contact_5ba1c227,L_44c961c1,,Chat_f36b3fc9,in_work,,,
25196,2025-07-20,20:02:37,WhatsApp (CRM),15186186,Contact_41fc87be,L_24173aa0,,Chat_1e81c9b6,in_work,,,
25195,2025-07-20,20:02:15,WhatsApp (CRM),15186144,Contact_98b5a335,L_cb3249ff,,Chat_0491c808,in_work,,,
25194,2025-07-20,20:02:06,WhatsApp (CRM),15186128,Contact_1a4e9c45,L_fd1f73f5,,Chat_4b083f4d,in_work,,,
25193,2025-07-20,20:02:00,WhatsApp (CRM),15186118,Contact_f328a0d7,L_4f9f4a56,,Chat_df424f70,in_work,,,
25192,2025-07-20,20:00:59,Instagram Business,15186016,Contact_8dfa0c13,L_8897d9da,,Chat_e312cab6,in_work,,,
25191,2025-07-20,19:59:56,WhatsApp (CRM),15185914,Contact_67de3846,L_39676007,,Chat_ef35537e,in_work,,,
25190,2025-07-20,19:59:06,WhatsApp (CRM),15185834,Contact_c0a558e8,L_74d755e8,,Chat_b3065642,in_work,,,
25189,2025-07-20,19:58:45,Instagram Business,15185802,Contact_cd744573,L_94e32284,,Chat_df2cf0bb,in_work,,,
25188,2025-07-20,19:58:36,Instagram Business,15185790,Contact_1c008317,L_291a71b3,,Chat_8a0ab85d,in_work,,,
25186,2025-07-20,19:58:25,WhatsApp (CRM),15185770,Contact_e0184ade,L_f9305e39,,Chat_859a7c80,in_work,,,
25187,2025-07-20,19:58:25,WhatsApp (CRM),15185774,Contact_42e935e9,L_d19d310f,,Chat_9dbc7275,in_work,,,
25185,2025-07-20,19:58:14,WhatsApp (CRM),15185742,Contact_5253e852,L_7f528134,,Chat_bd88fd72,in_work,,,
25184,2025-07-20,19:57:40,WhatsApp (CRM),15185656,Contact_0c707ea4,L_07071991,,Chat_a773850f,in_work,,,
25183,2025-07-20,19:57:29,Instagram Business,15185642,Contact_9d35401e,L_ef6249d0,,Chat_07f1bcf7,in_work,,,
25182,2025-07-20,19:57:16,WhatsApp (CRM),15185602,Contact_4c3621c8,L_c5a828ce,,Chat_a4a4601d,in_work,,,
25181,2025-07-20,19:57:07,WhatsApp (CRM),15185594,Contact_0d1c649c,L_9b35b614,,Chat_29cacfcb,in_work,,,
25180,2025-07-20,19:57:01,Instagram Business,15185580,Contact_576018db,L_295f768a,,Chat_c080a090,in_work,,,
25179,2025-07-20,19:56:57,WhatsApp (CRM),15185566,Contact_0341d257,L_cd9dbb84,,Chat_cbfe4cf9,in_work,,,
25178,2025-07-20,19:56:31,WhatsApp (CRM),15185520,Contact_474ff361,L_cac496ce,,Chat_90908eef,in_work,,,
25177,2025-07-20,19:55:58,WhatsApp (CRM),15185462,Contact_191d8f6a,L_7e83d556,,Chat_5c855771,in_work,,,
25175,2025-07-20,19:55:53,WhatsApp (CRM),15185454,Contact_6fd82438,L_ae86b7d2,,Chat_fab84770,in_work,,,
25176,2025-07-20,19:55:53,WhatsApp (CRM),15185456,Contact_7830ba3c,L_09bd28de,,Chat_f6a096a6,in_work,,,
25174,2025-07-20,19:55:24,Instagram Business,15185396,Contact_e1aa9398,L_dc1ed8c5,,Chat_246f8f75,in_work,,,
25173,2025-07-20,19:54:59,WhatsApp (CRM),15185348,Contact_04d39b7f,L_992f4bf8,,Chat_d5f4dec8,in_work,,,
25172,2025-07-20,19:54:16,WhatsApp (CRM),15185248,Contact_12c16b57,L_d7b6c611,,Chat_7c28fb48,in_work,,,
25171,2025-07-20,19:53:58,WhatsApp (CRM),15185218,Contact_118a1b9b,L_765385d6,,Chat_ad86f597,in_work,,,
25170,2025-07-20,19:53:40,Instagram Business,15185170,Contact_5824d8d7,L_d094840e,,Chat_4fa13287,in_work,,,
25169,2025-07-20,19:52:57,WhatsApp (CRM),15185090,Contact_ff96ca23,L_acac1011,,Chat_968ac382,in_work,,,
25168,2025-07-20,19:52:35,Instagram Business,15185052,Contact_d7123cfe,L_1e08e387,,Chat_e89eab4e,in_work,,,
25167,2025-07-20,19:51:59,WhatsApp (CRM),15184968,Contact_e9f83deb,L_e14e21c3,,Chat_70344564,in_work,,,
25166,2025-07-20,19:51:39,WhatsApp (CRM),15184946,Contact_6c939814,L_f0299dd4,,Chat_2bc6ca89,in_work,,,
25165,2025-07-20,19:51:03,WhatsApp (CRM),15184860,Contact_e3081e6c,L_9f58bc77,,Chat_316a61f8,in_work,,,
25164,2025-07-20,19:50:12,WhatsApp (CRM),15184760,Contact_97d6deb1,L_3b976e4b,,Chat_9b51ea39,in_work,,,
25163,2025-07-20,19:49:23,WhatsApp (CRM),15184674,Contact_fb9e9396,L_7a4f4bf3,,Chat_fdfe6e86,in_work,,,
25162,2025-07-20,19:49:21,WhatsApp (CRM),15184672,Contact_ff96ca23,L_664e88b6,,Chat_f2083aa5,in_work,,,
25161,2025-07-20,19:48:52,WhatsApp (CRM),15184618,Contact_92c1ef1b,L_918a1ebe,,Chat_b97340b4,in_work,,,
25160,2025-07-20,19:48:47,WhatsApp (CRM),15184610,Contact_e17579cf,L_8310bb81,,Chat_58bbb217,in_work,,,
25159,2025-07-20,19:48:13,Instagram Business,15184538,Contact_17fd94e9,L_6e0df60e,,Chat_18ca7986,in_work,,,
25158,2025-07-20,19:48:09,Instagram Business,15184528,Contact_019f41bc,L_bdd33c9d,,Chat_b42f908c,in_work,,,
25157,2025-07-20,19:47:26,WhatsApp (CRM),15184426,Contact_f162a08f,L_ec3425fd,,Chat_812a3519,in_work,,,
25156,2025-07-20,19:47:21,WhatsApp (CRM),15184408,Contact_5a2c492e,L_6a857f49,,Chat_a130a091,in_work,,,
25155,2025-07-20,19:47:01,WhatsApp (CRM),15184374,Contact_6b94a6e3,L_97e78ec3,,Chat_77eb97fd,in_work,,,
25154,2025-07-20,19:46:56,WhatsApp (CRM),15184362,Contact_48d45059,L_e9db4c90,,Chat_5c2e757d,in_work,,,
25153,2025-07-20,19:46:52,WhatsApp (CRM),15184354,Contact_686cb7db,L_359c33d4,,Chat_3888718b,in_work,,,
25152,2025-07-20,19:46:46,WhatsApp (CRM),15184334,Contact_8d0a0b60,L_2a8c45af,,Chat_73bb2137,in_work,,,
25151,2025-07-20,19:45:06,WhatsApp (CRM),15184138,Contact_98b5a335,L_94d1aea6,,Chat_32a703d3,in_work,,,
25150,2025-07-20,19:44:57,WhatsApp (CRM),15184122,Contact_4ae35314,L_26844768,,Chat_589532c9,in_work,,,
25149,2025-07-20,19:44:06,WhatsApp (CRM),15184050,Contact_febecd54,L_b032aa61,,Chat_afda7504,in_work,,,
25148,2025-07-20,19:44:04,WhatsApp (CRM),15184042,Contact_3cb9e581,L_472992b8,,Chat_7188aba6,in_work,,,
25147,2025-07-20,19:43:54,WhatsApp (CRM),15184024,Contact_004598d3,L_dd0459b5,,Chat_70371d7f,in_work,,,
25146,2025-07-20,19:43:49,WhatsApp (CRM),15184012,Contact_be15c869,L_dd56a00c,,Chat_0b2da866,in_work,,,
25145,2025-07-20,19:43:32,Instagram Business,15183982,Contact_5bafba92,L_e18f88ab,,Chat_92e9fafc,in_work,,,
25144,2025-07-20,19:43:18,Instagram Business,15183952,Contact_d43c643b,L_d21c7ff1,,Chat_2e28d83b,in_work,,,
25143,2025-07-20,19:43:06,Instagram Business,15183924,Contact_376d4778,L_6b1dd0a8,,Chat_2e9c90fe,in_work,,,
25142,2025-07-20,19:42:42,WhatsApp (CRM),15183880,Contact_98b5a335,L_5d7b6561,,Chat_59d999bc,in_work,,,
25141,2025-07-20,19:42:35,WhatsApp (CRM),15183866,Contact_f4fae5f9,L_83ad8ac7,,Chat_51dbcfc2,in_work,,,
25140,2025-07-20,19:41:38,WhatsApp (CRM),15183748,Contact_2d64d3a8,L_7c33d6ba,,Chat_94b2bb63,in_work,,,
25139,2025-07-20,19:40:50,WhatsApp (CRM),15183668,Contact_417a9ce3,L_7631b679,,Chat_42b3e4b0,in_work,,,
25138,2025-07-20,19:40:41,WhatsApp (CRM),15183640,Contact_5a2c492e,L_d4e902fa,,Chat_d4d55934,in_work,,,
25137,2025-07-20,19:40:14,WhatsApp (CRM),15183580,Contact_fdd52223,L_39fa8a2f,,Chat_75358a0c,in_work,,,
25136,2025-07-20,19:39:58,WhatsApp (CRM),15183542,Contact_3d611fe7,L_d488706b,,Chat_8c250c81,in_work,,,
25135,2025-07-20,19:39:41,WhatsApp (CRM),15183500,Contact_1fc090a4,L_054502f4,,Chat_c54ce4bb,in_work,,,
25134,2025-07-20,19:39:34,WhatsApp (CRM),15183486,Contact_d19ce03b,L_503aaaf4,,Chat_7e13da73,in_work,,,
25133,2025-07-20,19:39:29,WhatsApp (CRM),15183474,Contact_d6f1b66d,L_69ba53bc,,Chat_d9da8281,in_work,,,
25132,2025-07-20,19:39:22,WhatsApp (CRM),15183460,Contact_f8e69ff7,L_fa421f6f,,Chat_78118e4f,in_work,,,
25131,2025-07-20,19:39:10,WhatsApp (CRM),15183434,Contact_a763d887,L_30711a91,,Chat_901e0a47,in_work,,,
25130,2025-07-20,19:38:56,WhatsApp (CRM),15183406,Contact_aee94c0f,L_814dbf10,,Chat_a3e9da2c,in_work,,,
25129,2025-07-20,19:38:41,WhatsApp (CRM),15183370,Contact_a41dc079,L_8fb24639,,Chat_60c2c4d4,in_work,,,
25128,2025-07-20,19:38:19,WhatsApp (CRM),15183334,Contact_e9460423,L_aa650c62,,Chat_dfc19b41,in_work,,,
25127,2025-07-20,19:38:11,WhatsApp (CRM),15183316,Contact_9846b8bc,L_82929624,,Chat_fffadd2c,in_work,,,
25126,2025-07-20,19:37:37,WhatsApp (CRM),15183246,Contact_2b514062,L_16651851,,Chat_7dba317a,in_work,,,
25125,2025-07-20,19:37:25,WhatsApp (CRM),15183226,Contact_39dbce55,L_aa171cb0,,Chat_95e1c4de,in_work,,,
25124,2025-07-20,19:36:40,WhatsApp (CRM),15183156,Contact_baa76a04,L_1280a65c,,Chat_e846b7af,in_work,,,
25123,2025-07-20,19:36:35,WhatsApp (CRM),15183148,Contact_34318351,L_b30646b9,,Chat_f3d5811e,in_work,,,
25122,2025-07-20,19:36:21,WhatsApp (CRM),15183110,Contact_bb49c12d,L_83265097,,Chat_ffc23fbe,in_work,,,
25121,2025-07-20,19:36:20,WhatsApp (CRM),15183102,Contact_d3bb7bb2,L_045272bf,,Chat_df949cb8,in_work,,,
25120,2025-07-20,19:36:18,WhatsApp (CRM),15183098,Contact_5c8b0a4c,L_2d1aa669,,Chat_32af9fb1,in_work,,,
25119,2025-07-20,19:35:59,Instagram Business,15183060,Contact_50f2c0c6,L_6d2c114a,,Chat_abf6aaac,in_work,,,
25118,2025-07-20,19:35:39,Instagram Business,15183016,Contact_ed64b18f,L_61a2b663,,Chat_348c4e0d,in_work,,,
25117,2025-07-20,19:35:33,WhatsApp (CRM),15183004,Contact_13fe8c7d,L_448d08d4,,Chat_d8509c11,in_work,,,
25116,2025-07-20,19:35:12,WhatsApp (CRM),15182956,Contact_bc690396,L_7a726a69,,Chat_2526d208,in_work,,,
25115,2025-07-20,19:34:48,WhatsApp (CRM),15182916,Contact_ef363ecf,L_685766dc,,Chat_6f1deec6,in_work,,,
25114,2025-07-20,19:34:31,WhatsApp (CRM),15182890,Contact_00a1d4ad,L_c8e64531,,Chat_26276917,in_work,,,
25113,2025-07-20,19:34:28,WhatsApp (CRM),15182886,Contact_52f8b029,L_3d93b490,,Chat_5daa08da,in_work,,,
25112,2025-07-20,19:34:21,WhatsApp (CRM),15182876,Contact_f32806a5,L_402ae96d,,Chat_1b77cbbc,in_work,,,
25111,2025-07-20,19:34:15,WhatsApp (CRM),15182870,Contact_ee2cb086,L_e30660cc,,Chat_ec8e819c,in_work,,,
25110,2025-07-20,19:34:12,WhatsApp (CRM),15182866,Contact_a5ba3db9,L_6136ba5c,,Chat_f03a6553,in_work,,,
25109,2025-07-20,19:34:10,WhatsApp (CRM),15182856,Contact_837e1be4,L_2e139ed2,,Chat_fc65491f,in_work,,,
25108,2025-07-20,19:33:35,WhatsApp (CRM),15182790,Contact_eaa761d9,L_97a154da,,Chat_33235a45,in_work,,,
25107,2025-07-20,19:33:29,WhatsApp (CRM),15182776,Contact_8e2d187b,L_22a13ee0,,Chat_e6e4004b,in_work,,,
25106,2025-07-20,19:32:53,Instagram Business,7375814,Contact_4fa8d22a,L_f171cf4b,,Chat_bb647e24,in_work,,,
25105,2025-07-20,19:32:47,WhatsApp (CRM),15181352,Contact_82dace5d,L_3e9d2e27,,Chat_abbfc7f0,in_work,,,
25104,2025-07-20,19:32:19,WhatsApp (CRM),15181310,Contact_5840cc62,L_0f799621,,Chat_157e59f3,in_work,,,
25103,2025-07-20,19:31:35,WhatsApp (CRM),15181214,Contact_bdae4c5a,L_d55909bc,,Chat_9248917e,in_work,,,
25102,2025-07-20,19:31:08,WhatsApp (CRM),15180756,Contact_6d666c2b,L_ff4c6ba3,,Chat_c15465f8,in_work,,,
25101,2025-07-20,19:30:54,WhatsApp (CRM),15179772,Contact_f7fef45c,L_861b8e86,,Chat_8fe4e0c7,in_work,,,
25100,2025-07-20,19:30:29,WhatsApp (CRM),15179722,Contact_c70c593d,L_e70d6403,,Chat_42fab59b,in_work,,,
25099,2025-07-20,19:30:12,WhatsApp (CRM),15179696,Contact_d85789dd,L_699474d7,,Chat_4efe302e,in_work,,,
25098,2025-07-20,19:30:07,WhatsApp (CRM),15179684,Contact_3aa7c4c1,L_dde50346,,Chat_31647488,in_work,,,
25097,2025-07-20,19:29:53,WhatsApp (CRM),15179652,Contact_03c7179d,L_5465b0d8,,Chat_54360464,in_work,,,
25096,2025-07-20,19:29:22,WhatsApp (CRM),15179580,Contact_02b4ebd4,L_568728f7,,Chat_4ee53214,in_work,,,
25095,2025-07-20,19:29:17,WhatsApp (CRM),15179568,Contact_1a90d5b8,L_b439df5d,,Chat_cf2b5dc6,in_work,,,
25094,2025-07-20,19:29:15,WhatsApp (CRM),15179566,Contact_21515c04,L_77833120,,Chat_00171fb6,in_work,,,
25093,2025-07-20,19:28:35,WhatsApp (CRM),15179476,Contact_31ac0ad7,L_83f8ac7f,,Chat_b6689d9b,in_work,,,
25092,2025-07-20,19:28:19,Instagram Business,15179444,Contact_d5454e9b,L_269a4e2a,,Chat_6cdbbd4b,in_work,,,
25091,2025-07-20,19:27:30,WhatsApp (CRM),15179360,Contact_98b5a335,L_e5263af7,,Chat_42b1ded0,in_work,,,
25090,2025-07-20,19:27:14,WhatsApp (CRM),15179340,Contact_6531c03d,L_03bd1d38,,Chat_4e0e0231,in_work,,,
25089,2025-07-20,19:27:00,WhatsApp (CRM),15179308,Contact_5ff7cff5,L_b5676881,,Chat_a5fe349d,in_work,,,
25088,2025-07-20,19:26:56,WhatsApp (CRM),15179300,Contact_5bc3df77,L_755dc3b5,,Chat_99e4e31a,in_work,,,
25087,2025-07-20,19:26:28,WhatsApp (CRM),15179268,Contact_b4dc968d,L_eeab32fc,,Chat_4fe6f504,in_work,,,
25086,2025-07-20,19:26:18,Instagram Business,15179256,Contact_8e858af0,L_01e548d5,,Chat_f4b040c4,in_work,,,
25085,2025-07-20,19:25:58,WhatsApp (CRM),15179218,Contact_09126871,L_aee888be,,Chat_479cd113,in_work,,,
25083,2025-07-20,19:25:17,WhatsApp (CRM),15179152,Contact_85fbc538,L_fd05f9c9,,Chat_422885ef,in_work,,,
25084,2025-07-20,19:25:17,WhatsApp (CRM),15179154,Contact_71b278db,L_775f6895,,Chat_0932b30e,in_work,,,
25082,2025-07-20,19:25:12,WhatsApp (CRM),15179146,Contact_2c859ac5,L_8c4ab288,,Chat_c9ca560a,in_work,,,
25081,2025-07-20,19:25:05,WhatsApp (CRM),15179134,Contact_a8ec09d0,L_5e4a15f4,,Chat_9e4db579,in_work,,,
25080,2025-07-20,19:24:45,WhatsApp (CRM),15179102,Contact_8b189b0c,L_97db1c87,,Chat_8aa18823,in_work,,,
25079,2025-07-20,19:24:30,WhatsApp (CRM),15179068,Contact_7a2a5171,L_20e400b2,,Chat_b6ecb531,in_work,,,
25078,2025-07-20,19:24:01,WhatsApp (CRM),15179010,Contact_8e591b25,L_e5b1f579,,Chat_43397db0,in_work,,,
25077,2025-07-20,19:23:12,WhatsApp (CRM),15178896,Contact_ff13e25c,L_150404ef,,Chat_4de90bdd,in_work,,,
25076,2025-07-20,19:22:29,Instagram Business,15178840,Contact_2326d5f2,L_72d73fd1,,Chat_c53b2733,in_work,,,
25075,2025-07-20,19:22:17,WhatsApp (CRM),15178820,Contact_7f40c550,L_5fa10b5f,,Chat_bbbc5d75,in_work,,,
25074,2025-07-20,19:21:54,WhatsApp (CRM),15178786,Contact_46fe5bef,L_c4e710e8,,Chat_bd466caf,in_work,,,
25073,2025-07-20,19:21:41,Instagram Business,15178758,Contact_2b20a214,L_6ac48017,,Chat_70d83821,in_work,,,
25072,2025-07-20,19:21:28,Instagram Business,15178732,Contact_2dccce05,L_b0855cc2,,Chat_bbb0c8d4,in_work,,,
25071,2025-07-20,19:21:23,WhatsApp (CRM),15178722,Contact_b4925d29,L_39425444,,Chat_11470974,in_work,,,
25070,2025-07-20,19:21:06,WhatsApp (CRM),15178690,Contact_64a34637,L_79ceb2b6,,Chat_ffb76557,in_work,,,
25069,2025-07-20,19:20:42,WhatsApp (CRM),15178430,Contact_98b5a335,L_4fc1c697,User 8,Chat_68da99a1,in_work,,,
25068,2025-07-20,19:20:39,WhatsApp (CRM),15178652,Contact_df6b0404,L_6697f75b,,Chat_e86c7087,in_work,,,
25067,2025-07-20,19:20:21,WhatsApp (CRM),15178628,Contact_52a51c15,L_df59aa9e,,Chat_ddaf9b0e,in_work,,,
25066,2025-07-20,19:20:14,WhatsApp (CRM),15178616,Contact_ad306f09,L_8eda4f19,,Chat_81bd25a1,in_work,,,
25065,2025-07-20,19:19:44,WhatsApp (CRM),15178554,Contact_74c71f34,L_37054f43,,Chat_3786a2a6,in_work,,,
25064,2025-07-20,19:19:16,WhatsApp (CRM),15178512,Contact_c6fe9cf4,L_75a76576,,Chat_3cd56085,in_work,,,
25063,2025-07-20,19:19:07,WhatsApp (CRM),15178482,Contact_aa648e82,L_cbdc02f9,,Chat_290e4e8a,in_work,,,
25062,2025-07-20,19:18:43,WhatsApp (CRM),15178454,Contact_6b99b0cf,L_76420a32,,Chat_6301ad7c,in_work,,,
25061,2025-07-20,19:18:23,WhatsApp (CRM),15178426,Contact_b38ec0f7,L_7e91b465,,Chat_0128916d,in_work,,,
25060,2025-07-20,19:17:50,WhatsApp (CRM),15178382,Contact_e97813a3,L_cca6079a,,Chat_28f3f574,in_work,,,
25059,2025-07-20,19:17:21,WhatsApp (CRM),15178358,Contact_03123d14,L_b6327524,,Chat_047750c5,in_work,,,
25058,2025-07-20,19:16:57,WhatsApp (CRM),15178328,Contact_773b3f32,L_0b8c2963,,Chat_6a8c0fdc,in_work,,,
25057,2025-07-20,19:16:42,WhatsApp (CRM),15178300,Contact_9f5b2e4c,L_37e3a31a,,Chat_649f70bf,in_work,,,
25056,2025-07-20,19:15:38,WhatsApp (CRM),15178174,Contact_64c2a787,L_3215adb8,,Chat_68ab2b8c,in_work,,,
25055,2025-07-20,19:15:22,Instagram Business,15178138,Contact_14e7cf61,L_ff201ea9,,Chat_3be7b66a,in_work,,,
25054,2025-07-20,19:15:18,WhatsApp (CRM),15178130,Contact_5a2bae02,L_cdd164cd,,Chat_5bd15673,in_work,,,
25052,2025-07-20,19:15:07,WhatsApp (CRM),15178110,Contact_3f2972bb,L_8c5fc67b,,Chat_d5026b01,in_work,,,
25053,2025-07-20,19:15:07,WhatsApp (CRM),15178112,Contact_c9b28791,L_fc96acc2,,Chat_27dcdc2e,in_work,,,
25051,2025-07-20,19:15:05,Instagram Business,15178108,Contact_0c3b08b3,L_40a9d148,,Chat_b328b334,in_work,,,
25050,2025-07-20,19:14:43,WhatsApp (CRM),15178066,Contact_f7c2885f,L_429fb4c2,,Chat_0b1ffa69,in_work,,,
25049,2025-07-20,19:14:41,Instagram Business,15178060,Contact_8dbce0ae,L_6bb37bb2,,Chat_fab77fe5,in_work,,,
25048,2025-07-20,19:13:58,WhatsApp (CRM),15177976,Contact_f53ee170,L_f2fb0b16,,Chat_d7f03fc1,in_work,,,
25047,2025-07-20,19:13:54,WhatsApp (CRM),15177962,Contact_3a858dd5,L_40b9789f,,Chat_917b62c4,in_work,,,
25046,2025-07-20,19:13:52,WhatsApp (CRM),15177958,Contact_85a01328,L_e5faf627,,Chat_d720fb84,in_work,,,
25045,2025-07-20,19:13:31,WhatsApp (CRM),15177904,Contact_ec770b23,L_88ddd190,,Chat_0599e138,in_work,,,
25044,2025-07-20,19:13:24,WhatsApp (CRM),15177888,Contact_12598684,L_d0423b08,,Chat_19ff48ad,in_work,,,
25043,2025-07-20,19:13:03,WhatsApp (CRM),15177844,Contact_2c24f597,L_2b99def0,,Chat_66cf6fb1,in_work,,,
25042,2025-07-20,19:13:03,Instagram Business,15177842,Contact_6c9587b0,L_074bb1b0,,Chat_edbf1422,in_work,,,
25041,2025-07-20,19:12:57,WhatsApp (CRM),15177828,Contact_92bc16ec,L_e40bd03f,,Chat_c315da0c,in_work,,,
25040,2025-07-20,19:12:50,WhatsApp (CRM),15177810,Contact_c5e5e4a0,L_a7052c44,,Chat_3f27cfb5,in_work,,,
25039,2025-07-20,19:12:23,WhatsApp (CRM),15177774,Contact_67b17aae,L_19629b42,,Chat_ad5a4728,in_work,,,
25038,2025-07-20,19:12:03,WhatsApp (CRM),15177726,Contact_255cf862,L_df9d0e19,,Chat_570230a0,in_work,,,
25037,2025-07-20,19:11:37,Instagram Business,15177690,Contact_8d735526,L_c700e2e3,,Chat_5a8e5a73,in_work,,,
25036,2025-07-20,19:11:24,WhatsApp (CRM),15177662,Contact_55d302b7,L_b2b77c4c,,Chat_9fc23fe7,in_work,,,
25035,2025-07-20,19:10:57,Instagram Business,15177620,Contact_d1fc6ec4,L_b1aaabbc,,Chat_91c30f73,in_work,,,
25034,2025-07-20,19:10:50,WhatsApp (CRM),15177610,Contact_6a1c6a79,L_38a1a0aa,,Chat_7ab0e366,in_work,,,
25033,2025-07-20,19:10:39,WhatsApp (CRM),15177578,Contact_0ed92bed,L_6a9a844d,,Chat_f3efb7c8,in_work,,,
25032,2025-07-20,19:10:35,WhatsApp (CRM),15177570,Contact_2dccce05,L_b0e473a0,,Chat_2ff81099,in_work,,,
25031,2025-07-20,19:10:17,WhatsApp (CRM),15177544,Contact_7883c582,L_ad27242a,,Chat_e346e687,in_work,,,
25030,2025-07-20,19:10:15,Instagram Business,15177538,Contact_2dc271d3,L_d904d5ec,,Chat_d3151bd3,in_work,,,
25029,2025-07-20,19:09:59,WhatsApp (CRM),15177504,Contact_e50df9e2,L_d50df2da,,Chat_3b112f40,in_work,,,
25028,2025-07-20,19:09:42,WhatsApp (CRM),15177466,Contact_b88e2a92,L_ed1ea751,,Chat_b785cc4e,in_work,,,
25027,2025-07-20,19:09:36,Instagram Business,15177462,Contact_6709ae87,L_d91f1699,,Chat_be2045f2,in_work,,,
25026,2025-07-20,19:09:09,Instagram Business,15177408,Contact_0f2e273f,L_dfd1896d,,Chat_5b12201a,in_work,,,
25025,2025-07-20,19:08:17,WhatsApp (CRM),15177330,Contact_f6a1c7f8,L_2ff24823,,Chat_b47861aa,in_work,,,
25024,2025-07-20,19:08:14,WhatsApp (CRM),15177320,Contact_355bd165,L_b53ba1e4,,Chat_f281f19f,in_work,,,
25023,2025-07-20,19:08:08,WhatsApp (CRM),15177306,Contact_2d3f5bbf,L_b1359675,,Chat_cea877d5,in_work,,,
25022,2025-07-20,19:08:05,Instagram Business,15177300,Contact_91239ed0,L_eea4a352,,Chat_e448ea73,in_work,,,
25021,2025-07-20,19:07:56,WhatsApp (CRM),15177288,Contact_0ec34e63,L_6acb0773,,Chat_a004e63d,in_work,,,
25020,2025-07-20,19:07:44,WhatsApp (CRM),15177270,Contact_48d45059,L_aa8fd208,,Chat_e74f136b,in_work,,,
25019,2025-07-20,19:07:21,Instagram Business,15177212,Contact_baa2075f,L_92649849,,Chat_64c1c32b,in_work,,,
25018,2025-07-20,19:07:06,WhatsApp (CRM),15177192,Contact_f030339a,L_61f57a8f,,Chat_44b28447,in_work,,,
25017,2025-07-20,19:06:55,WhatsApp (CRM),15177172,Contact_fc314edb,L_f3eaf050,,Chat_f903f59a,in_work,,,
25016,2025-07-20,19:06:53,WhatsApp (CRM),15177170,Contact_cd4b5329,L_9214c517,,Chat_040933ae,in_work,,,
25015,2025-07-20,19:06:38,Instagram Business,15177146,Contact_8153db8e,L_8c951b3e,,Chat_5c3f5c3e,in_work,,,
25014,2025-07-20,19:06:33,WhatsApp (CRM),15177128,Contact_5744cb1c,L_afaa3667,,Chat_47269d54,in_work,,,
25013,2025-07-20,19:06:04,WhatsApp (CRM),15177068,Contact_a543fc22,L_1afe681a,,Chat_dc1f510c,in_work,,,
25012,2025-07-20,19:05:43,WhatsApp (CRM),15177040,Contact_74d24cd6,L_2a9e85a3,,Chat_8ff5ac71,in_work,,,
25011,2025-07-20,19:05:23,WhatsApp (CRM),15176998,Contact_edf139f9,L_80621b57,,Chat_059ed598,in_work,,,
25010,2025-07-20,19:05:00,WhatsApp (CRM),15176952,Contact_58b81f8d,L_4da9a6b9,,Chat_dfb52f6f,in_work,,,
25009,2025-07-20,19:04:21,WhatsApp (CRM),15176886,Contact_cc46f439,L_abc1988e,,Chat_3f8f676a,in_work,,,
25008,2025-07-20,19:03:49,WhatsApp (CRM),15176824,Contact_4a6cfaaf,L_bcbb0db9,,Chat_03d1c964,in_work,,,
25007,2025-07-20,19:03:39,WhatsApp (CRM),15176800,Contact_52f149f8,L_34573c36,,Chat_af2e64bc,in_work,,,
25006,2025-07-20,19:03:36,WhatsApp (CRM),15176796,Contact_89aaf063,L_6b4c7a0d,,Chat_de45beda,in_work,,,
25005,2025-07-20,19:03:00,WhatsApp (CRM),15176740,Contact_85b68c68,L_332b09ef,,Chat_c94f32d9,in_work,,,
25004,2025-07-20,19:02:56,WhatsApp (CRM),15176706,Contact_98b5a335,L_2aad27d8,User 3,Chat_796aed13,in_work,,,
